b6d8cd13dd3c7ae8add173947e4453f0,GU723230.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
b6d8cd13dd3c7ae8add173947e4453f0,GU723229.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
b6d8cd13dd3c7ae8add173947e4453f0,KM382116.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
b6d8cd13dd3c7ae8add173947e4453f0,KM382115.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
b6d8cd13dd3c7ae8add173947e4453f0,KM382114.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
ba3a67e00683bc23423185654463dbad,MF362599.1,100.000,181,0,0,1,181,5370,5550,3.34e-88,335
ba3a67e00683bc23423185654463dbad,GU723129.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
ba3a67e00683bc23423185654463dbad,GU723127.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
ba3a67e00683bc23423185654463dbad,KP273591.1,99.448,181,1,0,1,181,5391,5571,1.55e-86,329
ba3a67e00683bc23423185654463dbad,GU723128.1,99.448,181,1,0,1,181,1,181,1.55e-86,329
ba3a67e00683bc23423185654463dbad,MG423465.1,99.444,180,1,0,2,181,1,180,5.58e-86,327
ba3a67e00683bc23423185654463dbad,JF498689.1,99.444,180,1,0,2,181,1,180,5.58e-86,327
ba3a67e00683bc23423185654463dbad,GU723130.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
ba3a67e00683bc23423185654463dbad,KM364020.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
ba3a67e00683bc23423185654463dbad,KM364019.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
171f69cb54dc4814fd0f4f5d743350c6,KR663159.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
171f69cb54dc4814fd0f4f5d743350c6,KR474381.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
171f69cb54dc4814fd0f4f5d743350c6,KM918991.1,100.000,181,0,0,1,181,2,182,3.34e-88,335
171f69cb54dc4814fd0f4f5d743350c6,HM412905.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
171f69cb54dc4814fd0f4f5d743350c6,HM412834.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
171f69cb54dc4814fd0f4f5d743350c6,KR986662.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
171f69cb54dc4814fd0f4f5d743350c6,KR241689.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
171f69cb54dc4814fd0f4f5d743350c6,KR236321.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
171f69cb54dc4814fd0f4f5d743350c6,KM910864.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
171f69cb54dc4814fd0f4f5d743350c6,KM919037.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
d2efef68ab6bafa1d39102b89bf88944,KJ642025.1,99.448,181,1,0,1,181,12,192,1.55e-86,329
d2efef68ab6bafa1d39102b89bf88944,KJ642024.1,99.448,181,1,0,1,181,12,192,1.55e-86,329
d2efef68ab6bafa1d39102b89bf88944,KJ642023.1,99.448,181,1,0,1,181,12,192,1.55e-86,329
d2efef68ab6bafa1d39102b89bf88944,KJ642022.1,99.448,181,1,0,1,181,12,192,1.55e-86,329
d2efef68ab6bafa1d39102b89bf88944,GU723163.1,99.448,181,1,0,1,181,1,181,1.55e-86,329
d2efef68ab6bafa1d39102b89bf88944,GU723164.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
d2efef68ab6bafa1d39102b89bf88944,GU723246.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
d2efef68ab6bafa1d39102b89bf88944,GU723247.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
d2efef68ab6bafa1d39102b89bf88944,GU723248.1,98.182,165,3,0,17,181,1,165,2.63e-74,289
d2efef68ab6bafa1d39102b89bf88944,MF123809.1,87.349,166,21,0,15,180,69,234,7.64e-45,191
e9793522c4f912271fe5d69c2f857ab0,MG079981.1,99.448,181,1,0,1,181,1,181,1.55e-86,329
e9793522c4f912271fe5d69c2f857ab0,MG083606.1,99.448,181,1,0,1,181,1,181,1.55e-86,329
e9793522c4f912271fe5d69c2f857ab0,MG087714.1,99.444,180,1,0,2,181,1,180,5.58e-86,327
e9793522c4f912271fe5d69c2f857ab0,MG087218.1,99.444,180,1,0,2,181,1,180,5.58e-86,327
e9793522c4f912271fe5d69c2f857ab0,MG087232.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
e9793522c4f912271fe5d69c2f857ab0,MG086221.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
e9793522c4f912271fe5d69c2f857ab0,MG083806.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
e9793522c4f912271fe5d69c2f857ab0,MG077864.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
e9793522c4f912271fe5d69c2f857ab0,MG077562.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
e9793522c4f912271fe5d69c2f857ab0,KT110818.1,98.895,181,2,0,1,181,1,181,7.22e-85,324
1bebd26bce5017ca5066651585e2157e,MG967749.1,97.238,181,5,0,1,181,1,181,7.27e-80,307
1bebd26bce5017ca5066651585e2157e,KR659911.1,96.685,181,6,0,1,181,1,181,3.38e-78,302
1bebd26bce5017ca5066651585e2157e,KT707716.1,93.370,181,12,0,1,181,1,181,9.54e-69,270
1bebd26bce5017ca5066651585e2157e,JN302037.1,90.556,180,17,0,1,180,1,180,2.69e-59,239
1bebd26bce5017ca5066651585e2157e,KU566614.1,90.055,181,18,0,1,181,1,181,3.48e-58,235
1bebd26bce5017ca5066651585e2157e,KT733109.1,90.805,174,16,0,8,181,8,181,1.25e-57,233
1bebd26bce5017ca5066651585e2157e,JF873638.1,90.000,180,18,0,1,180,1,180,1.25e-57,233
1bebd26bce5017ca5066651585e2157e,MF842740.1,89.444,180,19,0,2,181,1,180,5.82e-56,228
1bebd26bce5017ca5066651585e2157e,KR463013.1,89.444,180,19,0,2,181,1,180,5.82e-56,228
1bebd26bce5017ca5066651585e2157e,JN171113.1,90.230,174,17,0,8,181,8,181,5.82e-56,228
c1f82325df7f3777b7039ab8c6ebc15f,KM382110.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,KM382109.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,KM382107.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,KM382105.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,KM382104.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,GU723230.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,GU723229.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
c1f82325df7f3777b7039ab8c6ebc15f,KM382116.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
c1f82325df7f3777b7039ab8c6ebc15f,KM382115.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
c1f82325df7f3777b7039ab8c6ebc15f,KM382114.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
de30f78335ddf188c9c3064447e5ecc9,KM382110.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,KM382109.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,KM382107.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,KM382105.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,KM382104.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,GU723230.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,GU723229.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
de30f78335ddf188c9c3064447e5ecc9,KM382116.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
de30f78335ddf188c9c3064447e5ecc9,KM382115.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
de30f78335ddf188c9c3064447e5ecc9,KM382114.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
9571a06c0df51336c4b5dae125329da3,KM382110.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,KM382109.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,KM382107.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,KM382105.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,KM382104.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,GU723230.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,GU723229.1,100.000,165,0,0,59,223,1,165,2.62e-79,305
9571a06c0df51336c4b5dae125329da3,KM382116.1,99.394,165,1,0,59,223,1,165,1.22e-77,300
9571a06c0df51336c4b5dae125329da3,KM382115.1,99.394,165,1,0,59,223,1,165,1.22e-77,300
9571a06c0df51336c4b5dae125329da3,KM382114.1,99.394,165,1,0,59,223,1,165,1.22e-77,300
78659fdbc329b34d975ce914afbf78c6,KJ642025.1,100.000,181,0,0,1,181,12,192,3.34e-88,335
78659fdbc329b34d975ce914afbf78c6,KJ642024.1,100.000,181,0,0,1,181,12,192,3.34e-88,335
78659fdbc329b34d975ce914afbf78c6,KJ642023.1,100.000,181,0,0,1,181,12,192,3.34e-88,335
78659fdbc329b34d975ce914afbf78c6,KJ642022.1,100.000,181,0,0,1,181,12,192,3.34e-88,335
78659fdbc329b34d975ce914afbf78c6,GU723163.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
78659fdbc329b34d975ce914afbf78c6,GU723164.1,99.448,181,1,0,1,181,1,181,1.55e-86,329
78659fdbc329b34d975ce914afbf78c6,GU723246.1,100.000,165,0,0,17,181,1,165,2.62e-79,305
78659fdbc329b34d975ce914afbf78c6,GU723247.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
78659fdbc329b34d975ce914afbf78c6,GU723248.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
78659fdbc329b34d975ce914afbf78c6,JX008071.1,86.705,173,23,0,8,180,8,180,2.12e-45,193
9905172cd2a4905e4746823300fecfbf,KM382110.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,KM382109.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,KM382107.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,KM382105.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,KM382104.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,GU723230.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,GU723229.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
9905172cd2a4905e4746823300fecfbf,KM382116.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
9905172cd2a4905e4746823300fecfbf,KM382115.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
9905172cd2a4905e4746823300fecfbf,KM382114.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
076fa78f4dd69b67a085a99a0b560275,KM382110.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,KM382109.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,KM382107.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,KM382105.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,KM382104.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,GU723230.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,GU723229.1,99.441,179,1,0,17,195,1,179,2.01e-85,326
076fa78f4dd69b67a085a99a0b560275,KM382116.1,98.883,179,2,0,17,195,1,179,9.34e-84,320
076fa78f4dd69b67a085a99a0b560275,KM382115.1,98.883,179,2,0,17,195,1,179,9.34e-84,320
076fa78f4dd69b67a085a99a0b560275,KM382114.1,98.883,179,2,0,17,195,1,179,9.34e-84,320
a3a1dd06cb3ab290106dd1d9018abe44,MF824268.1,85.556,180,23,3,2,179,4,182,3.55e-43,185
a3a1dd06cb3ab290106dd1d9018abe44,MF821651.1,85.556,180,23,3,2,179,1,179,3.55e-43,185
a3a1dd06cb3ab290106dd1d9018abe44,KR506699.1,86.667,165,21,1,16,179,3,167,4.60e-42,182
a3a1dd06cb3ab290106dd1d9018abe44,KP402800.1,85.000,180,26,1,1,179,1,180,4.60e-42,182
a3a1dd06cb3ab290106dd1d9018abe44,MG308139.1,85.000,180,24,3,2,179,1,179,1.65e-41,180
a3a1dd06cb3ab290106dd1d9018abe44,MG307601.1,85.000,180,24,3,2,179,1,179,1.65e-41,180
a3a1dd06cb3ab290106dd1d9018abe44,MG307166.1,85.000,180,24,3,2,179,1,179,1.65e-41,180
a3a1dd06cb3ab290106dd1d9018abe44,MG307156.1,85.000,180,24,3,2,179,1,179,1.65e-41,180
a3a1dd06cb3ab290106dd1d9018abe44,MG306789.1,85.000,180,24,3,2,179,1,179,1.65e-41,180
a3a1dd06cb3ab290106dd1d9018abe44,MG306320.1,85.000,180,24,3,2,179,1,179,1.65e-41,180
14437d7aa8c29be0ac1a955d00a48791,KR968852.1,99.448,181,1,0,1,181,1,181,1.55e-86,329
14437d7aa8c29be0ac1a955d00a48791,KP112822.1,95.028,181,9,0,1,181,1,181,3.41e-73,285
14437d7aa8c29be0ac1a955d00a48791,KP112815.1,95.028,181,9,0,1,181,1,181,3.41e-73,285
14437d7aa8c29be0ac1a955d00a48791,KP112831.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
14437d7aa8c29be0ac1a955d00a48791,KP112830.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
14437d7aa8c29be0ac1a955d00a48791,KP112812.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
14437d7aa8c29be0ac1a955d00a48791,JN413684.1,94.444,180,10,0,2,181,2,181,5.70e-71,278
14437d7aa8c29be0ac1a955d00a48791,JQ615270.1,94.444,180,10,0,2,181,2,181,5.70e-71,278
14437d7aa8c29be0ac1a955d00a48791,JQ615257.1,94.444,180,10,0,2,181,2,181,5.70e-71,278
14437d7aa8c29be0ac1a955d00a48791,MF381692.1,93.923,181,11,0,1,181,1463,1643,7.38e-70,274
b63327723633cfbce842a26534efc386,KR658784.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
b63327723633cfbce842a26534efc386,MG089585.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
b63327723633cfbce842a26534efc386,MG094214.1,100.000,171,0,0,11,181,1,171,1.21e-82,316
b63327723633cfbce842a26534efc386,KM570864.1,95.028,181,9,0,1,181,1,181,3.41e-73,285
b63327723633cfbce842a26534efc386,KJ841734.1,95.028,181,9,0,1,181,12,192,3.41e-73,285
b63327723633cfbce842a26534efc386,MF829416.1,95.000,180,9,0,2,181,1,180,1.23e-72,283
b63327723633cfbce842a26534efc386,MG108356.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
b63327723633cfbce842a26534efc386,MG298100.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
b63327723633cfbce842a26534efc386,MG105725.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
b63327723633cfbce842a26534efc386,MG104603.1,94.475,181,10,0,1,181,1,181,1.59e-71,279
5b1b957e1f448c4404078ca20c5875c8,KM382110.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,KM382109.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,KM382107.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,KM382105.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,KM382104.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,GU723230.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,GU723229.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
5b1b957e1f448c4404078ca20c5875c8,KM382116.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
5b1b957e1f448c4404078ca20c5875c8,KM382115.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
5b1b957e1f448c4404078ca20c5875c8,KM382114.1,98.788,165,2,0,17,181,1,165,5.66e-76,294
ace9509d09105b4daf7174d15836710b,KM612278.1,100.000,181,0,0,1,181,5372,5552,3.34e-88,335
ace9509d09105b4daf7174d15836710b,KM612275.1,100.000,181,0,0,1,181,5372,5552,3.34e-88,335
ace9509d09105b4daf7174d15836710b,KM612274.1,100.000,181,0,0,1,181,5372,5552,3.34e-88,335
ace9509d09105b4daf7174d15836710b,KM612273.1,100.000,181,0,0,1,181,5372,5552,3.34e-88,335
ace9509d09105b4daf7174d15836710b,KM612271.1,100.000,181,0,0,1,181,5372,5552,3.34e-88,335
ace9509d09105b4daf7174d15836710b,JN632672.1,100.000,181,0,0,1,181,5372,5552,3.34e-88,335
ace9509d09105b4daf7174d15836710b,JN632670.1,100.000,181,0,0,1,181,5374,5554,3.34e-88,335
ace9509d09105b4daf7174d15836710b,JF443323.1,100.000,180,0,0,2,181,1,180,1.20e-87,333
ace9509d09105b4daf7174d15836710b,HQ332445.1,99.448,181,1,0,1,181,427,607,4.31e-87,331
ace9509d09105b4daf7174d15836710b,KM612276.1,99.448,181,1,0,1,181,5372,5552,1.55e-86,329
74931840f9f3047a87dee266b058af2f,MG087065.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,MG080692.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,MG083052.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,MG077417.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,KR661102.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,KT617665.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,KJ209405.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,KJ209116.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,KJ209083.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
74931840f9f3047a87dee266b058af2f,KJ208755.1,100.000,181,0,0,1,181,1,181,3.34e-88,335
645527c3f16d27672ec42f6cb1252308,KJ642025.1,100.000,180,0,0,1,180,12,191,1.20e-87,333
645527c3f16d27672ec42f6cb1252308,KJ642024.1,100.000,180,0,0,1,180,12,191,1.20e-87,333
645527c3f16d27672ec42f6cb1252308,KJ642023.1,100.000,180,0,0,1,180,12,191,1.20e-87,333
645527c3f16d27672ec42f6cb1252308,KJ642022.1,100.000,180,0,0,1,180,12,191,1.20e-87,333
645527c3f16d27672ec42f6cb1252308,GU723163.1,100.000,180,0,0,1,180,1,180,1.20e-87,333
645527c3f16d27672ec42f6cb1252308,GU723164.1,99.444,180,1,0,1,180,1,180,5.58e-86,327
645527c3f16d27672ec42f6cb1252308,GU723246.1,100.000,164,0,0,17,180,1,164,9.41e-79,303
645527c3f16d27672ec42f6cb1252308,GU723247.1,99.390,164,1,0,17,180,1,164,4.38e-77,298
645527c3f16d27672ec42f6cb1252308,GU723248.1,98.780,164,2,0,17,180,1,164,2.04e-75,292
645527c3f16d27672ec42f6cb1252308,JX008071.1,86.705,173,23,0,8,180,8,180,2.12e-45,193
53e6d09b11de86f8176c5d097f216eea,KX420409.1,91.160,181,16,0,1,181,1,181,1.61e-61,246
53e6d09b11de86f8176c5d097f216eea,KF659739.1,89.503,181,17,2,1,180,1,180,5.82e-56,228
53e6d09b11de86f8176c5d097f216eea,KR659045.1,89.011,182,18,2,1,181,1,181,7.53e-55,224
53e6d09b11de86f8176c5d097f216eea,KT696265.1,88.950,181,20,0,1,181,13653,13473,7.53e-55,224
53e6d09b11de86f8176c5d097f216eea,MG967798.1,88.889,180,20,0,1,180,1,180,2.71e-54,222
53e6d09b11de86f8176c5d097f216eea,KT881557.1,88.950,181,18,2,1,180,1589,1768,2.71e-54,222
53e6d09b11de86f8176c5d097f216eea,KJ753924.1,88.950,181,18,2,1,180,12,191,2.71e-54,222
53e6d09b11de86f8176c5d097f216eea,KF659753.1,88.950,181,18,2,1,180,1,180,2.71e-54,222
53e6d09b11de86f8176c5d097f216eea,KF659745.1,88.950,181,18,2,1,180,1,180,2.71e-54,222
53e6d09b11de86f8176c5d097f216eea,KU917788.1,88.827,179,20,0,2,180,2,180,9.75e-54,220
c15965caffea20beeb3ceba247dd918b,HQ979085.1,97.790,181,4,0,1,181,1,181,1.56e-81,313
c15965caffea20beeb3ceba247dd918b,MG075940.1,97.778,180,4,0,2,181,1,180,5.62e-81,311
c15965caffea20beeb3ceba247dd918b,KR769405.1,97.778,180,4,0,2,181,1,180,5.62e-81,311
c15965caffea20beeb3ceba247dd918b,KJ166079.1,97.238,181,5,0,1,181,1,181,7.27e-80,307
c15965caffea20beeb3ceba247dd918b,MG070382.1,97.222,180,5,0,2,181,1,180,2.62e-79,305
c15965caffea20beeb3ceba247dd918b,MG067666.1,97.222,180,5,0,2,181,1,180,2.62e-79,305
c15965caffea20beeb3ceba247dd918b,KR763035.1,97.222,180,5,0,2,181,1,180,2.62e-79,305
c15965caffea20beeb3ceba247dd918b,KR696626.1,96.685,181,6,0,1,181,1,181,3.38e-78,302
c15965caffea20beeb3ceba247dd918b,KR085357.1,96.685,181,6,0,1,181,1,181,3.38e-78,302
c15965caffea20beeb3ceba247dd918b,KR085204.1,96.685,181,6,0,1,181,1,181,3.38e-78,302
d522a80fed1adee71f631b85a3a16fed,KM382110.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
d522a80fed1adee71f631b85a3a16fed,KM382109.1,99.394,165,1,0,17,181,1,165,1.22e-77,300
